league,journey,season,date,hours,referee,stadium,team1,team2,action_minute,action_score,action_description,action_type,action_team,link
Ligue 1,Journée 27,2024/2025,29/03/2025,19:00,Jeremy Stinat,Stade Geoffroy-Guichard,Saint-Étienne,Paris Saint-Germain,64,1:4,Nuno Mendes pour Willian Pacho,Substitute,Paris Saint-Germain,
Ligue 1,Journée 27,2024/2025,29/03/2025,19:00,Jeremy Stinat,Stade Geoffroy-Guichard,Saint-Étienne,Paris Saint-Germain,66,1:5,Désiré Doué - Passe décisive : Fabián Ruiz Peña,Goal,Paris Saint-Germain,
Ligue 1,Journée 27,2024/2025,29/03/2025,19:00,Jeremy Stinat,Stade Geoffroy-Guichard,Saint-Étienne,Paris Saint-Germain,68,1:5,Yvann Macon,Yellow Card,Saint-Étienne,
Ligue 1,Journée 27,2024/2025,29/03/2025,19:00,Jeremy Stinat,Stade Geoffroy-Guichard,Saint-Étienne,Paris Saint-Germain,78,1:5,Ibrahima Wadji pour Lucas Stassin,Substitute,Saint-Étienne,
Ligue 1,Journée 27,2024/2025,29/03/2025,19:00,Jeremy Stinat,Stade Geoffroy-Guichard,Saint-Étienne,Paris Saint-Germain,78,1:5,Aimen Moueffek pour Irvin Cardona,Substitute,Saint-Étienne,
Ligue 1,Journée 27,2024/2025,29/03/2025,19:00,Jeremy Stinat,Stade Geoffroy-Guichard,Saint-Étienne,Paris Saint-Germain,78,1:5,Ibrahim Mbaye pour Gonçalo Ramos,Substitute,Paris Saint-Germain,
Ligue 1,Journée 27,2024/2025,29/03/2025,19:00,Jeremy Stinat,Stade Geoffroy-Guichard,Saint-Étienne,Paris Saint-Germain,78,1:5,Presnel Kimpembe pour Lucas Beraldo,Substitute,Paris Saint-Germain,
Ligue 1,Journée 27,2024/2025,29/03/2025,19:00,Jeremy Stinat,Stade Geoffroy-Guichard,Saint-Étienne,Paris Saint-Germain,90,1:6,Dennis Appiah pour Yvann Macon,Substitute,Saint-Étienne,
Ligue 1,Journée 27,2024/2025,29/03/2025,19:00,Jeremy Stinat,Stade Geoffroy-Guichard,Saint-Étienne,Paris Saint-Germain,90,1:6,Ibrahim Mbaye - Passe décisive : Bradley Barcola,Goal,Paris Saint-Germain,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,5,0:0,Mika Biereth - Pénalty arrêté par Marcin Bułka,Pénalty arrêté,Monaco,https://fbref.com/fr/matchs/b5952890/Monaco-Nice-29-Mars-2025-Ligue-1
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,27,0:0,Breel Embolo,Yellow Card,Monaco,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,41,0:1,Jeremie Boga - Passe décisive : Jonathan Clauss,Goal,Nice,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,45,0:1,Jonathan Clauss,Yellow Card,Nice,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,51,0:1,Christian Mawissa,Yellow Card,Monaco,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,55,1:1,Mika Biereth - Passe décisive : Maghnes Akliouche,Goal,Monaco,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,67,1:1,Gaëtan Laborde pour Mohamed Ali Cho,Substitute,Nice,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,67,1:1,Hicham Boudaoui pour Pablo Rosario,Substitute,Nice,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,72,1:1,Baptiste Santamaria,Yellow Card,Nice,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,73,2:1,Breel Embolo - Passe décisive : Maghnes Akliouche,Goal,Monaco,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,76,2:1,Folarin Balogun pour Mika Biereth,Substitute,Monaco,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,76,2:1,Tom Louchet pour Ali Abdi,Substitute,Nice,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,76,2:1,Sofiane Diop pour Moïse Bombito,Substitute,Nice,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,82,2:1,Terem Moffi pour Baptiste Santamaria,Substitute,Nice,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,84,2:1,Krépin Diatta pour Takumi Minamino,Substitute,Monaco,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,84,2:1,Aleksandr Golovin pour Breel Embolo,Substitute,Monaco,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,87,2:1,Hicham Boudaoui,Yellow Card,Nice,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,87,2:1,Gaëtan Laborde,Yellow Card,Nice,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,89,2:1,Almoatasem Al Musrati pour Lamine Camara,Substitute,Monaco,
Ligue 1,Journée 27,2024/2025,29/03/2025,21:05,Jérôme Brisard,Stade Louis II,Monaco,Nice,91,2:1,Dante,Red Card,Nice,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,22,0:1,Justin Bourgault,Goal,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,24,0:1,Kenny Lala,Yellow Card,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,26,0:2,Mathias Pereira Lage - Passe décisive : Kamory Doumbia,Goal,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,28,0:2,Pierre Lees-Melou,Yellow Card,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,46,0:2,Luc Zogbé pour Justin Bourgault,Substitute,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,46,0:2,Shavy Babicka pour Rafik Messali,Substitute,Toulouse,https://fbref.com/fr/matchs/b33c5901/Toulouse-Brest-30-Mars-2025-Ligue-1
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,62,0:3,Kamory Doumbia,Goal,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,64,0:3,Romain Del Castillo pour Mama Samba Baldé,Substitute,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,65,1:3,Vincent Sierro - Passe décisive : Yann Gboho,Goal,Toulouse,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,68,1:3,Mathias Pereira Lage,Yellow Card,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,71,1:3,Noah Edjouma pour Gabriel Suazo,Substitute,Toulouse,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,74,1:3,Edimilson Fernandes pour Kamory Doumbia,Substitute,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,78,2:3,Miha Zajc pour Cristian Cásseres Jr.,Substitute,Toulouse,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,78,2:3,Joshua King - Passe décisive : Charlie Cresswell,Goal,Toulouse,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,86,2:3,Marco Bizot,Yellow Card,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,87,2:3,Luc Zogbé,Yellow Card,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,90,2:4,Mahdi Camara - Passe décisive : Mathias Pereira Lage,Goal,Brest,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,94,2:4,Jaydee Canvot pour Aron Dønnum,Substitute,Toulouse,
Ligue 1,Journée 27,2024/2025,30/03/2025,15:00,Hakim Ben El Hadj Salem,Stadium de Toulouse,Toulouse,Brest,94,2:4,Waren Kamanzi pour Djibril Sidibé,Substitute,Toulouse,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,13,1:0,Abdoulaye Touré (Pen),Goal score,Le Havre,https://fbref.com/fr/matchs/a48ef3f0/Le-Havre-Nantes-30-Mars-2025-Ligue-1
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,18,1:0,Timothee Pembele,Yellow Card,Le Havre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,23,1:1,Saidou Sow - Passe décisive : Nicolas Pallois,Goal,Nantes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,27,2:1,Abdoulaye Touré (Pen),Goal score Goal,Le Havre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,44,2:1,Sorba Thomas pour Pedro Chirivella,Substitute,Nantes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,48,2:2,Moses Simon - Passe décisive : Matthis Abline,Goal,Nantes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,62,2:2,Etienne Youte Kinkoue pour Arouna Sangante,Substitute,Le Havre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,62,2:2,Mahamadou Diawara pour André Ayew,Substitute,Le Havre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,64,2:2,Sorba Thomas,Yellow Card,Nantes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,73,2:2,Koka pour Issa Soumaré,Substitute,Le Havre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,73,2:2,Antoine Joujou pour Yassine Kechta,Substitute,Le Havre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,79,2:2,Louis Leroux pour Mostafa Mohamed,Substitute,Nantes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,84,2:2,Rassoul Ndiaye pour Abdoulaye Touré,Substitute,Le Havre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,88,3:2,Timothee Pembele,Goal,Le Havre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,91,3:2,Meschak Elia pour Johann Lepenant,Substitute,Nantes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Eric Wattellier,Stade Océane,Le Havre,Nantes,93,3:2,Nicolas Pallois,Yellow Card,Nantes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,18,0:0,Elisha Owusu,Yellow Card,Auxerre,https://fbref.com/fr/matchs/dea614ff/Auxerre-Montpellier-30-Mars-2025-Ligue-1
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,35,0:0,Clément Akpa,Yellow Card,Auxerre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,46,0:0,Han-Noah Massengo pour Elisha Owusu,Substitute,Auxerre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,46,0:0,Lassine Sinayoko pour Theo Bair,Substitute,Auxerre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,47,0:0,Bamo Meïté,Yellow Card,Montpellier,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,66,0:0,Andy Delort pour Othmane Maamma,Substitute,Montpellier,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,72,0:0,Yael Mouanga pour Bamo Meïté,Substitute,Montpellier,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,72,0:0,Khalil Fayad pour Nicolas Pays,Substitute,Montpellier,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,72,0:0,Rabby Nzingoula pour Joris Chotard,Substitute,Montpellier,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,77,0:0,Florian Ayé pour Clément Akpa,Substitute,Auxerre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,77,0:0,Gideon Mensah pour Fredrik Oppegard,Substitute,Auxerre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,78,0:0,Han-Noah Massengo,Yellow Card,Auxerre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,82,1:0,Florian Ayé - Passe décisive : Ki-Jana Hoever,Goal,Auxerre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,86,1:0,Wahbi Khazri pour Jordan Ferri,Substitute,Montpellier,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Marc Bollengier,Stade de l'Abbé Deschamps,Auxerre,Montpellier,87,1:0,Paul Joly pour Ki-Jana Hoever,Substitute,Auxerre,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,13,0:1,Arnaud Kalimuendo - Passe décisive : Kazeem Olaigbe,Goal,Rennes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,31,0:1,Pierrick Capelle pour Haris Belkebla,Substitute,Angers,https://fbref.com/fr/matchs/ea71bfda/Angers-Rennes-30-Mars-2025-Ligue-1
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,51,0:1,Pierrick Capelle,Yellow Card,Angers,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,63,0:1,Ismaël Koné pour Seko Fofana,Substitute,Rennes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,64,0:1,Azor Matusiwa pour Kazeem Olaigbe,Substitute,Rennes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,70,0:2,Ismaël Koné - Passe décisive : Arnaud Kalimuendo,Goal,Rennes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,71,0:2,Lilian Raolisoa pour Carlens Arcus,Substitute,Angers,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,71,0:2,Zinédine Ould Khaled pour Jean-Eudes Aholou,Substitute,Angers,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,71,0:2,Bamba Dieng pour Jim Allevinah,Substitute,Angers,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,76,0:2,Zinedine Ferhat pour Yassin Belkhdim,Substitute,Angers,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,91,0:2,Jordan James pour Djaoui Cissé,Substitute,Rennes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,91,0:2,Kyogo Furuhashi pour Mohamed Meité,Substitute,Rennes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,91,0:2,Christopher Wooh pour Lilian Brassier,Substitute,Rennes,
Ligue 1,Journée 27,2024/2025,30/03/2025,17:15,Thomas Léonard,Stade Raymond Kopa,Angers,Rennes,95,0:3,Arnaud Kalimuendo - Passe décisive : Ismaël Koné,Goal,Rennes,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,19,1:0,Matias Fernandez-Pardo,Goal,Lille,https://fbref.com/fr/matchs/64b7845b/Lille-Lens-30-Mars-2025-Ligue-1
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,22,1:0,Ruben Aguilar,Yellow Card,Lens,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,51,1:0,Neil El Aynaoui,Yellow Card,Lens,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,63,1:0,Adrien Thomasson pour Wesley Saïd,Substitute,Lens,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,63,1:0,Andy Diouf pour Nampalys Mendy,Substitute,Lens,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,66,1:0,Osame Sahraoui pour Matias Fernandez-Pardo,Substitute,Lille,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,72,1:0,Goduine Koyalipou pour Florian Sotoca,Substitute,Lens,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,78,1:0,Nabil Bentaleb pour Ngal'Ayel Mukau,Substitute,Lille,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,78,1:0,Gabriel Gudmundsson pour Ismaily,Substitute,Lille,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,78,1:0,Ayyoub Bouaddi pour André Gomes,Substitute,Lille,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,82,1:0,Facundo Medina,Yellow Card,Lens,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,83,1:0,Anass Zaroury pour Kyllian Antonio,Substitute,Lens,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,83,1:0,Jeremy Agbonifo pour Ruben Aguilar,Substitute,Lens,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,87,1:0,Chuba Akpom pour Jonathan David,Substitute,Lille,
Ligue 1,Journée 27,2024/2025,30/03/2025,20:45,Mathieu Vernice,Decathlon Arena - Stade Pierre-Mauroy,Lille,Lens,88,1:0,Ayyoub Bouaddi,Yellow Card,Lille,
